age,gender_0,gender_1,race_0,race_1,race_2,race_3,race_4,eye_distance,mouth_width,face_width,face_height,face_aspect_ratio,eye_to_face_ratio,mouth_to_face_ratio
15,0,1,1,0,0,0,0,78.02996063232422,62.763427734375,171.95269775390625,188.7715606689453,1.09781098601378,0.4537873592655025,0.3650040304933175
48,1,0,0,1,0,0,0,75.88348388671875,59.67666244506836,169.11619567871094,190.9421234130859,1.1290587672385923,0.4487061903336753,0.3528737280635311
46,0,1,1,0,0,0,0,82.73419189453125,71.00247192382812,174.17784118652344,195.36697387695312,1.1216522868011591,0.4749983771238324,0.407643540878389
26,1,0,0,0,0,1,0,75.09762573242188,63.996395111083984,163.64308166503906,198.03875732421875,1.2101871665408024,0.4589110946110094,0.3910730258800562
45,1,0,1,0,0,0,0,74.43748474121094,67.44889831542969,160.05352783203125,192.4925994873047,1.2026763926710615,0.4650786880457244,0.4214146306491549
2,0,1,0,0,1,0,0,83.41934967041016,61.96686553955078,197.3265380859375,197.73129272460935,1.0020511921133262,0.4227477483747283,0.3140320918849934
2,1,0,1,0,0,0,0,75.59091186523438,54.397911071777344,178.0759735107422,184.03775024414065,1.0334788383624298,0.4244868657740313,0.3054758595409046
21,1,0,0,1,0,0,0,72.06120300292969,60.1229248046875,157.2696990966797,187.115478515625,1.1897745057717568,0.4582014425972222,0.382291853739274
16,0,1,1,0,0,0,0,69.7567367553711,54.01597595214844,156.9734649658203,186.40548706054688,1.18749679827183,0.4443855321060795,0.3441089611158801
21,0,1,0,1,0,0,0,79.00410461425781,65.49073028564453,162.85537719726562,194.0842437744141,1.1917582772800996,0.4851181826103333,0.402140423071914
26,1,0,0,1,0,0,0,80.6975326538086,68.66222381591797,169.37648010253906,203.41732788085935,1.2009774188111138,0.4764388338035777,0.405382280788634
27,1,0,0,0,1,0,0,74.90833282470703,59.87525177001953,162.17633056640625,189.3936309814453,1.167825356018241,0.4618943625317405,0.3691984617046348
16,1,0,1,0,0,0,0,79.47531127929688,69.41043090820312,163.60182189941406,185.63734436035156,1.134689957636813,0.4857850013929552,0.4242644128430193
13,0,1,1,0,0,0,0,73.21459197998047,57.18684387207031,162.1890106201172,185.84913635253903,1.145879955996767,0.4514152450899732,0.3525938265078553
29,1,0,1,0,0,0,0,75.45213317871094,64.43685913085938,164.79489135742188,200.5077667236328,1.216711058650196,0.4578548070101494,0.3910124798171259
55,0,1,1,0,0,0,0,79.12670135498047,66.73483276367188,166.3383026123047,197.4136657714844,1.1868202492820252,0.4756974197302357,0.4011994334174192
14,0,1,1,0,0,0,0,78.79795837402344,65.92925262451172,163.34068298339844,183.4622344970703,1.1231876293532883,0.482414772209764,0.4036303229564223
75,0,1,1,0,0,0,0,77.34610748291016,62.66311264038086,172.5286407470703,192.18624877929688,1.1139382304706436,0.448308797588574,0.3632041171195799
26,0,1,0,0,0,1,0,86.48851776123047,76.35733032226562,168.84791564941406,199.46873474121097,1.181351478186892,0.5122273344541023,0.4522254836761474
20,0,1,1,0,0,0,0,75.54596710205078,58.41853713989258,168.53012084960938,188.64495849609375,1.1193545554057611,0.4482638873170065,0.3466355856471694
25,1,0,0,0,0,1,0,67.72891998291016,59.43305587768555,156.78915405273438,193.27667236328125,1.2327171068113212,0.4319745226773164,0.3790635662062177
35,1,0,0,1,0,0,0,71.57168579101562,56.41129302978515,160.1452178955078,183.98057556152344,1.1488359001863409,0.4469174086591521,0.3522508743694901
56,0,1,1,0,0,0,0,72.02754211425781,61.21605682373047,161.05813598632812,185.3308258056641,1.150707629084919,0.447214551895547,0.3800867087455114
59,1,0,1,0,0,0,0,74.70930480957031,66.48348999023438,159.68856811523438,207.8144989013672,1.3013736759879029,0.4678437892664842,0.4163321819146039
28,0,1,1,0,0,0,0,63.90607070922851,51.41048049926758,143.18408203125,185.0745391845703,1.2925636464546226,0.4463210561023185,0.3590516471520013
28,1,0,0,1,0,0,0,67.2838134765625,53.7260856628418,158.893310546875,193.80213928222656,1.2196998011760425,0.423452776237003,0.3381267938714896
45,1,0,0,0,1,0,0,78.3914794921875,65.4143295288086,165.08148193359375,199.38140869140625,1.2077757381146488,0.4748653729903002,0.3962547995245304
29,1,0,1,0,0,0,0,67.54865264892578,55.262447357177734,150.63937377929688,186.0899658203125,1.2353341702877405,0.448412994254025,0.3668526094521824
4,1,0,0,0,0,1,0,77.58887481689453,62.23816680908203,174.64300537109375,185.31317138671875,1.061097013264014,0.4442712987676101,0.3563736588066266
15,0,1,1,0,0,0,0,79.01409912109375,72.94159698486328,169.91619873046875,188.95323181152344,1.1120377764056055,0.4650180483758976,0.4292798304684747
3,0,1,0,0,1,0,0,83.41759490966797,68.25691223144531,192.1740570068359,191.6734619140625,0.9973950953600588,0.4340731324972792,0.3551827613704243
42,1,0,1,0,0,0,0,81.06993103027344,67.10722351074219,171.8152313232422,204.9767913818359,1.1930071030559897,0.4718436800155025,0.3905778492041311
49,0,1,1,0,0,0,0,83.100341796875,72.54167175292969,166.45684814453125,200.5627593994141,1.2048934101243425,0.4992305376629539,0.4357986623052189
52,1,0,1,0,0,0,0,79.07503509521484,68.65211486816406,169.0509490966797,192.45152282714844,1.1384232023275187,0.4677585989179634,0.4061031022600301
20,0,1,1,0,0,0,0,81.26604461669922,72.594482421875,169.4483642578125,196.61575317382812,1.1603284223781645,0.4795917917098005,0.4284165429382597
55,0,1,1,0,0,0,0,83.13023376464844,70.5551986694336,177.81532287597656,205.9674530029297,1.1583222956920805,0.4675088311856593,0.3967891941384869
25,0,1,0,1,0,0,0,78.81220245361328,70.19892883300781,164.3846435546875,189.25582885742188,1.1512987148003289,0.4794377427803591,0.4270406731128387
50,0,1,1,0,0,0,0,88.72689056396484,75.77796936035156,193.82177734375,200.32247924804688,1.033539584629686,0.4577756523540926,0.390967260742618
22,1,0,1,0,0,0,0,72.07059478759766,60.49944305419922,159.20748901367188,180.3739318847656,1.1329487890439378,0.4526834462002514,0.3800037512620016
1,0,1,0,0,1,0,0,84.41455841064453,58.28337860107422,198.53143310546875,193.14405822753903,0.9728638694958308,0.4251949280283478,0.2935725476283218
10,1,0,0,0,1,0,0,82.3232421875,59.53246307373047,187.8382873535156,195.67918395996097,1.041742802901991,0.4382665714608328,0.31693465646697
29,0,1,0,1,0,0,0,71.90019226074219,57.01026916503906,146.83157348632812,180.22970581054688,1.2274587919425146,0.4896780069406325,0.3882698237947265
26,0,1,1,0,0,0,0,78.75978088378906,68.80924987792969,159.37405395507812,196.0628204345703,1.2302053914612314,0.4941819507583627,0.4317468757952569
52,1,0,1,0,0,0,0,76.67826843261719,65.62999725341797,165.7303924560547,199.46868896484375,1.2035733820984895,0.4626687193355275,0.3960045968684984
26,0,1,0,1,0,0,0,67.51313018798828,50.009544372558594,149.86306762695312,191.70364379882812,1.2791920440066442,0.4504987870396824,0.3337015928236898
57,1,0,1,0,0,0,0,81.08870697021484,60.453128814697266,189.0524139404297,197.24722290039065,1.0433467565378094,0.4289218279739387,0.3197691452580236
34,0,1,0,1,0,0,0,80.36549377441406,68.79499053955078,170.4290008544922,192.42965698242188,1.1290898615706446,0.4715482304741551,0.4036577706530483
30,1,0,0,1,0,0,0,79.5523452758789,75.24385070800781,164.35325622558594,197.9674072265625,1.2045237908450008,0.4840326690375269,0.4578178275015771
25,1,0,0,1,0,0,0,82.438232421875,72.61100006103516,178.16786193847656,201.83384704589844,1.1328297081748335,0.4626997906633794,0.4075426357538521
28,0,1,0,1,0,0,0,86.528564453125,75.01368713378906,175.6734161376953,192.82345581054688,1.0976245583988025,0.4925535482574249,0.4270064804511587
27,1,0,0,1,0,0,0,74.19357299804688,62.25929641723633,160.73817443847656,188.9553680419922,1.1755475555330257,0.4615802889216269,0.3873336040721703
57,0,1,0,1,0,0,0,81.9002914428711,73.3662338256836,179.75140380859375,201.63507080078125,1.1217440672423904,0.4556308863661598,0.40815388515022
11,1,0,0,0,0,0,1,77.82295989990234,65.14434051513672,169.04153442382812,182.2668304443359,1.078236961499348,0.4603777418677549,0.385374758559657
17,1,0,1,0,0,0,0,69.72795867919922,55.097557067871094,150.40191650390625,174.08372497558594,1.1574568264963871,0.4636108388777628,0.3663354719714631
32,0,1,0,0,1,0,0,76.72417449951172,60.26765823364258,167.26983642578125,194.6707763671875,1.163812798092645,0.4586850572640737,0.3603020097433032
65,1,0,1,0,0,0,0,67.99470520019531,56.99923324584961,154.47964477539062,193.4660186767578,1.2523722394497498,0.4401531690408651,0.3689756882126769
34,1,0,0,1,0,0,0,86.39727020263672,74.57069396972656,193.6082305908203,199.1310272216797,1.028525629380558,0.4462479200341038,0.3851628298144378
1,0,1,0,1,0,0,0,82.28634643554688,63.74003601074219,191.2257080078125,192.7386474609375,1.0079117994588007,0.4303100628718032,0.3333235717874194
28,1,0,0,0,0,0,1,79.06735229492188,58.11408996582031,193.4473876953125,201.67193603515625,1.042515685726383,0.4087279401232141,0.3004128960239688
24,1,0,0,0,1,0,0,72.07070922851562,61.83514022827149,153.78733825683594,192.7098846435547,1.2530933094226215,0.4686387712111406,0.4020821280163023
16,1,0,1,0,0,0,0,77.01372528076172,65.58502197265625,167.2508544921875,192.60748291015625,1.1516083639450296,0.4604683516541264,0.3921356466117177
42,1,0,1,0,0,0,0,81.02471923828125,66.75038146972656,159.09506225585938,195.6443634033203,1.2297324670496796,0.5092849400189172,0.4195628734371244
73,0,1,1,0,0,0,0,81.26914978027344,66.51679229736328,182.05091857910156,190.97010803222656,1.0489928286148669,0.446408897107332,0.3653746590048738
26,0,1,1,0,0,0,0,84.91029357910156,70.83794403076172,167.5977325439453,198.24403381347656,1.1828563000486632,0.5066315175644603,0.4226664821505715
26,0,1,0,0,1,0,0,86.61875915527344,70.9163818359375,173.28759765625,205.4600067138672,1.1856590401895784,0.4998555022217964,0.4092409543158078
7,0,1,0,0,0,1,0,74.5197525024414,60.61180877685547,167.2716522216797,192.85678100585935,1.152955557288766,0.445501383603737,0.3623555334799264
56,1,0,1,0,0,0,0,76.1478500366211,66.48802185058594,158.77316284179688,195.16012573242188,1.2291757765566549,0.4796015187560101,0.4187610844336158
6,1,0,1,0,0,0,0,75.43988800048828,53.65571975708008,177.67843627929688,184.66746520996097,1.0393352681226768,0.4245866272815602,0.3019821700408112
32,0,1,0,1,0,0,0,77.4537124633789,62.5916748046875,162.37059020996094,190.79107666015625,1.175034693249836,0.4770181124748252,0.385486526370018
8,0,1,0,0,0,0,1,75.04722595214844,58.005802154541016,171.76808166503906,179.46432495117188,1.0448060152475889,0.4369101944009381,0.3376983755786292
49,0,1,0,0,0,1,0,86.25011444091797,73.29967498779297,188.2250061035156,195.19825744628903,1.0370474225881468,0.4582287774956115,0.3894258074693929
88,0,1,1,0,0,0,0,85.56883239746094,77.54936218261719,184.7406005859375,201.57516479492188,1.0911254166955753,0.4631836863475828,0.4197743318829519
1,0,1,0,0,0,0,1,68.52297973632812,53.9913330078125,147.27508544921875,147.1585235595703,0.999208543051984,0.4652720419568537,0.3666019465758789
21,0,1,0,1,0,0,0,78.9948501586914,71.96092224121094,170.52682495117188,195.5535888671875,1.14676144895785,0.4632400220980514,0.4219918025320415
48,1,0,0,0,0,0,1,77.0509262084961,65.20380401611328,161.11444091796875,195.32302856445312,1.2123247764233724,0.4782372440948759,0.4047049019604129
65,0,1,1,0,0,0,0,85.89730834960938,74.70552825927734,166.321044921875,204.5497131347656,1.2298486534331692,0.5164548382314301,0.4491646159051509
29,1,0,0,1,0,0,0,76.4776611328125,67.3608627319336,163.13296508789062,200.19976806640625,1.2272183489005135,0.4688056830917582,0.4129199925695079
40,0,1,0,0,0,1,0,81.95404052734375,68.32829284667969,182.14193725585935,196.8970489501953,1.0810088654849932,0.4499460243042263,0.3751376200127773
40,1,0,1,0,0,0,0,80.24866485595703,62.302215576171875,180.2137756347656,202.49395751953125,1.1236319576918488,0.4452970621879364,0.3457128366392927
48,1,0,1,0,0,0,0,80.3823013305664,69.39410400390625,162.51901245117188,194.40399169921875,1.1961923024706207,0.4946024475426647,0.4269906822425185
30,0,1,0,1,0,0,0,86.99772644042969,76.54478454589844,174.76002502441406,200.8120574951172,1.1490731788752242,0.4978125084857138,0.437999391080455
29,1,0,0,1,0,0,0,77.92081451416016,62.90370178222656,158.45579528808594,196.732177734375,1.2415587412041282,0.4917511181745898,0.3969794961923756
1,1,0,1,0,0,0,0,84.02031707763672,65.925048828125,191.8634490966797,190.34954833984375,0.9921094884723296,0.4379172660202674,0.3436040013796764
40,0,1,0,1,0,0,0,82.95283508300781,70.84484100341797,168.62872314453125,203.28988647460935,1.205547208587769,0.4919258921975537,0.4201232131888767
31,0,1,0,0,0,1,0,87.95990753173828,68.96446990966797,194.6838226318359,205.83721923828125,1.0572897966336805,0.4518090221501256,0.3542383181990719
27,0,1,0,0,1,0,0,71.96713256835938,55.65918731689453,158.51614379882812,174.38906860351562,1.1001344369367938,0.4540050675197627,0.3511263016057927
1,1,0,0,0,1,0,0,71.76729583740234,54.87601089477539,180.61126708984375,177.72645568847656,0.9840275114180328,0.3973578005058911,0.3038349255779138
53,1,0,1,0,0,0,0,78.51131439208984,67.18067932128906,155.96937561035156,197.73904418945312,1.2678068589788556,0.503376474290887,0.4307299369404562
28,0,1,0,1,0,0,0,80.28807067871094,67.88130187988281,174.67367553710938,200.07958984375,1.1454478714581302,0.4596460825126094,0.3886178135952801
34,1,0,0,1,0,0,0,87.58480072021484,75.59878540039062,171.80374145507812,198.7877960205078,1.1570632533196914,0.5097956539154639,0.4400299129699547
32,0,1,1,0,0,0,0,79.3473892211914,65.34721374511719,164.71109008789062,199.8226318359375,1.213170477648537,0.4817367742442313,0.3967383963657068
3,0,1,0,0,0,1,0,81.8736343383789,63.8552360534668,191.2742462158203,189.1919708251953,0.989113665682543,0.428043168163886,0.3338412636138013
80,0,1,1,0,0,0,0,78.46601104736328,67.65251159667969,170.13522338867188,195.57351684570312,1.1495180889081256,0.4611979194226502,0.3976396553824033
22,0,1,1,0,0,0,0,87.71601104736328,74.82035064697266,168.46437072753906,203.0083465576172,1.2050521168416484,0.5206798961023528,0.4441316007880453
24,0,1,0,0,0,1,0,72.86295318603516,59.386993408203125,163.18817138671875,195.8703460693359,1.2002729389323683,0.4464965356671996,0.3639172674315315
21,1,0,0,0,0,0,1,79.33715057373047,66.37808227539062,170.76821899414062,188.74154663085935,1.1052498394759005,0.4645896703791978,0.3887027847826191
23,0,1,1,0,0,0,0,80.29094696044922,61.104373931884766,181.84597778320312,194.25355529785156,1.068231245287376,0.4415327077301216,0.3360226862137882
25,0,1,1,0,0,0,0,91.29523468017578,81.20297241210938,176.25633239746094,200.9563140869141,1.1401367051809197,0.5179685372909242,0.4607095320070278
50,1,0,0,0,0,1,0,76.14927673339844,62.49198532104492,161.09674072265625,199.73619079589844,1.2398524631839931,0.4726928452543732,0.3879158885568701
25,0,1,0,0,0,0,1,83.93511199951172,75.9829330444336,178.21035766601562,199.05841064453125,1.116985641303672,0.4709889655056676,0.4263665369373948
54,1,0,1,0,0,0,0,81.84184265136719,75.00479125976562,167.78439331054688,204.35711669921875,1.2179745247281764,0.4877798288419393,0.4470307981561885
21,0,1,1,0,0,0,0,72.77678680419922,61.1395149230957,153.1907196044922,177.78358459472656,1.1605375642449376,0.4750730787876337,0.3991071722944164
36,0,1,1,0,0,0,0,80.25212097167969,69.63272094726562,163.96665954589844,199.004150390625,1.2136866783879237,0.489441702318849,0.4246760965925128
52,0,1,0,1,0,0,0,71.47234344482422,59.06745147705078,154.18844604492188,196.7084197998047,1.2757662772118143,0.4635389050097903,0.3830861065934982
14,0,1,0,0,1,0,0,84.0858383178711,70.9875717163086,172.62417602539062,202.04684448242188,1.1704434983238012,0.4871034883636648,0.4112261292176555
29,0,1,1,0,0,0,0,83.73136138916016,74.67586517333984,182.06472778320312,202.5316925048828,1.112415869734258,0.4598988634902681,0.4101610788788341
52,1,0,0,0,0,1,0,71.58219909667969,67.6875228881836,147.32791137695312,198.3213806152344,1.3461222572266665,0.4858699103765172,0.4594344836328964
24,1,0,0,1,0,0,0,74.68672180175781,60.415401458740234,169.23471069335938,191.0256195068359,1.128761462256759,0.4413203502742682,0.3569917850257588
1,1,0,0,0,1,0,0,83.07769775390625,66.24006652832031,188.0699157714844,199.6180419921875,1.0614033678556791,0.4417383684844649,0.3522097952593638
85,0,1,0,0,0,1,0,80.44889068603516,66.56595611572266,164.47610473632812,192.96212768554688,1.1731924706928385,0.4891220570611329,0.4047150570743065
37,0,1,0,0,1,0,0,79.241943359375,67.59346008300781,167.820068359375,206.08419799804688,1.2280068767266374,0.4721839535286322,0.4027734033468579
14,1,0,0,0,0,0,1,84.86055755615234,75.49969482421875,181.8343963623047,201.23548889160156,1.1066964937186043,0.4666914470190109,0.4152112929931351
26,0,1,0,1,0,0,0,63.03183364868164,50.15776062011719,137.95541381835938,194.191162109375,1.4076371251733484,0.4569000367877787,0.3635795017523415
45,1,0,1,0,0,0,0,83.65067291259766,70.92394256591797,171.99221801757812,204.5274658203125,1.189166976144288,0.4863631266389523,0.412367160464605
54,1,0,1,0,0,0,0,73.41316986083984,61.627323150634766,154.63369750976562,194.24253845214844,1.256146244836973,0.4747553155818677,0.3985374736754438
26,1,0,1,0,0,0,0,77.3761215209961,64.74188232421875,166.32949829101562,199.1675262451172,1.1974275657144535,0.4651978291043496,0.3892387278830373
32,0,1,1,0,0,0,0,77.86309814453125,67.48957824707031,162.27882385253906,198.60794067382812,1.2238684996528009,0.4798105895522423,0.4158865380266579
67,1,0,0,1,0,0,0,80.41484832763672,64.75975036621094,170.7371063232422,192.2893524169922,1.1262305925048708,0.4709863606063116,0.3792951149330524
34,1,0,1,0,0,0,0,72.96408081054688,61.81877517700195,156.2685089111328,198.7443389892578,1.271813114325422,0.466914807845516,0.3955933003248736
25,0,1,0,1,0,0,0,72.81961822509766,63.441932678222656,151.60105895996094,181.58880615234375,1.197806977062758,0.4803371343489751,0.4184794823562425
47,1,0,1,0,0,0,0,79.48331451416016,65.07382202148438,161.94326782226562,196.26104736328125,1.211912356731493,0.4908096247717682,0.4018309800497761
50,1,0,1,0,0,0,0,78.34662628173828,68.7608871459961,159.3224334716797,197.24917602539065,1.2380502339016346,0.4917488678433019,0.4315832092673796
